text_id;text_en;label
trus kalau mau ngecek kendara kena etle gimana cara masuk website bener;then if you want to check the vehicle, it will be hit by etle how to enter the right website;1
lebih baik etle semua kena yang nyupir ngaku ngaku ponakan jenderal;better etle all hit by the driving admit to the general nephew;1
gimna mau etle org yg suka langgar mungkin kendara hasil jahat nggk plat nomor kendara pake helm full muka;gimna wants etle org who likes to violate maybe the evil drums are ngkk numbers of vehicle numbers using full face helmets;-1
sasar langgar kamera etle;sasar lreats etle camera;0
satlantas polres bogor mulai laku tilang elektronik mobile;bogor police traffic unit began to sell mobile electronic tickets;0
amat pakar transportasi its dukung larang tilang manual kendati dia anggap teknologi etle banyak harus tingkat;very its transportation expert supports forbidden manual tickets even though he considers many etle technology to be level;1
siapsiap desember etle mobile terap kotapadang;readyap for december etle mobile terpapan kunasang;0
operasi zebra telabang langsung hari langgar rekam kamera etle;operation zebra telabang direct day violating etle camera record;1
gandeng pers hukrim ditlantas malut buka lomba vlog terap etle rri;handling of the press of hukrim ditlantas malut opens the ethle rri toping vlog contest competition;0
mendownload aplikasi polri super app dapat informasi kena informasi daerah rawan adu masyarakat urus sim stnk skck online informasi etilang hingga informasi kena pos polisi;downloading the polri super app application can be information about the information on the area prone to the community.;1
voucher cashback bayar denda etilang;cashback vouchers pay ethilang fine;1
kapolri jenderal listyo sigit prabowo instruksi polisi lalu lintas tidak laku tilang manual tilang arah guna sistem tilang elektronik etle;national police chief gen. listyo sigit prabowo traffic police instructions do not sell manual speed tickets for the electronic electronic ticket system;0
tahun baru pertama kali kena tilang etle;the first year of the etle ticket;1
tilang elektronik tugas polisi beri tegur arah langgar lalulintas;electronic tickets the police assignment is to reprimand the direction of traffic;0
tak tilang manual polantas tilang langgar pakai kamera etle etle mobile;polantas non -ticket ticket ticket langgar using camera etle etle mobile;0
rekam kamera etle polisi hasil tangkap laku tabrak laridi jakabaring;camera records etle police catching catching cittakidi jakabaring;1
tilang elektronik segera laku bandung bayar pajak bisa kena;electronic tickets immediately sell bandung pay taxes can be hit;0
kenal teknologi face recognition etle lepas pelat nomor motor enggak ngaruh;know face recognition etle technology off the motorcycle number plate not affect;0
selamat pagi teman pondok aren waktu dekat polres tangerang selatan laku etle loh siap diri tertib berlalulintas lengkap diri kendara nanti sosialisasi lanjut kami share temanteman terima kasih;good morning friend pondok aren near the south tangerang police station, laku etle loh ready to be in an orderly manner of the complete traffic, we will continue to share the socialization.;1
diujicobakan polisi aku temu banyak jenis langgar rekam kamera etle mobile;i tried the police i met many types of ethle mobile camera records;1
aku tuju banget sih kalau diadain etilang biar pungli gak tebar lanjut pak;i really go to the ethilang, so that the extortion doesn't spread, sir;1
gak sekali dishare lokasi etle statis kota denpasar pak biar waspada duluan kalo etle mobile mah serah pasrah yang atas lah;not once shared the location of the etle static city of denpasar, sir, let me be alert first if etle mobile is the handover of resignation above;1
data gar lantas guna safety belt tercapture kamera etle;gar data then for the safety belt with etle camera camera;0
etle mobile luncur polda metro jaya milik kamera depan belakang monitor mobil bisa tangkap gambar langgar lalu lintas srr;etle mobile luncur polda metro jaya belonging to the front camera back of the car monitor can catch images of srr traffic;0
operasi zebra dirlantas metro depan tilang via etle seperti dulu operasi stationer;operation zebra dirlantas metro in front of the ticket via etle as it used to be a stationary operation;0
tilang etle laksana tindak mulai hari senin november namun tanggal november laksana tegur upa sosialisasi masyarakat kena tilang etle;ticket etle like action starting on monday november but november is like a reprimand to socialize the community being hit;1
gin lho mbak yg hormat kan polisi sekarang ngga nilang langsung nih trus beberapa titik yg tercover kamera etle nah guna polisi videoin bukti apabila si langgar rasa berat;gin, you know that the police are now not direct, then some of the points are covered by the etle camera, for the police to video evidence if the heavy taste;-1
teman pro lo lebih suka tilang langsung apa tilang lewat etle;pro friends you prefer the direct ticket what ticket through etle;1
banyak orang makin gak tertib perlu coba terap etle maksimal biar orang ngerasa kayak dejevu;many people are increasingly not orderly, need to try the maximum etle, so people feel like dejevu;1
jumlah langgar tindak lalu etle polda bantenmeningkat;the number of actions then the banten regional police ethle has increased;0
kantor sama samsat banda aceh sama bidang tlk polda aceh laksana sosialisasi aplikasi polri superapp aplikasi layan publik polri online integrasi layan sim skck stnk etle rabu november;samsat samsat banda banda aceh same field of aceh polda tlk socialization of polri superap application application public application public polri online integration sim skck stnk etle wednesd;0
polda sumatera selatan polres oku selatan sat lantas polres oku selatan laksana sosialisasi terap etle camat tiga haji;south sumatra regional police, south oku police station sat lantas south oku police station like the ethle tiga hajj sub -district head etle socialization;0
dips cara ngecek etilang kendara gmna;how to check the ethilang kendara;0
surat wala bau j etle bau j;letter wala smell j etle smells j;0
hari operasi zebra ratus kendara palembang jaring tindak tilang lewat etle polisi laku operasi zebra mus hari catat ratus kendara jaring tindak tilang lewat etle;operation day zebra hundred kendara palembang net ticket action through the police etle operation zebra mus day notes hundred kendara vehicle ticket action through etle;1
polres lampung tengah polsek jajar laku sosialisasi aplikasi polri super app dapat informasi kena informasi daerah rawan adu masyarakat urus sim stnk skck online informasi etilang hingga infomasi kena pos polisi;central lampung police station jajar sector police socialization application super app super app manage information in information in addah adu communities people sim stnk stnk skck online information esthlish to infomation infome police post;1
sat latas polres banjar laksana tindak langgar etle electronic traffic law enforcement;sat latas banjar police station like acts of ethle electronic traffic law enforcement;0
tilang elektronik memang praktis besar jalan jumlah kendara gak banding jadi tiap menit ada yg langgar rambu polisi dpt uang tilang masyarakat bonyok bayar denda terus;electronic tickets are practical, the number of vehicles is not appealing so every minute there is a person who violates the police signs to get a ticket ticket to pay a fine.;1
etle mobile kabupaten bandung mulai laku hari;etle mobile bandung regency starts day;0
alih etle korlantas polri catat juta langgar panjang;over ethle korlantas polri records million long langgar;-1
tilang manual hilang polresta bogor kota andal etle mobile;missing manual ticket bogor polresta city andal etle mobile;-1
balada etilang stop tilang tempat no pungli;balaradi etikeng stop ticket place no pungli;0
harap cepat etle portable kamera statis tambah kata kbo satlantas polresta sidoarjo iptu heri nugroho;please fast etle portable static camera add kbo satlantas polresta sidoarjo iptu heri nugroho;1
ungkap tuju tilang elektronik kendara tutup pelat nomor kena sentil;said the electronic terku penju kendara cover the number of the number was hit;0
siapsiap bule kena tilang elektronik;ready to caucasians hit electronic tickets;1
operasi zebra laksana satlantas polres pulau sula malu utara bas electronic traffic law enforcement etle;operation zebra like satlantas polres sula pulau utara pulau bas electronic traffic law enforcement etle;0
tilang elektronik terap polda jawa barat imbau masyarakat waspada modus tipu via ponsel;west java polda polda electronic ticket appeal public alert mode of ticket via cellphone;0
skrng kan tilang udh pake tilang elektronik sayang;now the ticket has used electronic tickets dear;0
ditlantas polda sumbar siap personel tugas camera etle mobile handheld;west sumatra regional police ditlantas ready to camera etle mobile handheld task personnel;1
direktur lbh tridharma indonesia desak pemkot tangsel dukung kapolri siap sarana tilang elektronik via;director of lbh tridharma indonesia urges the south tangerang city government to support the national police chief ready for electronic tickets via;1
hari dua operasi zebra langgar kena etilang ribu kendara disanksiteguran;day two of operations zebra langgar dark etilang thousands;-1
bagus sekali si turut program etilang sangat banyak manfaat dia mampu kurang pungli yg marak belakang;very good si joining the eternal program very much benefits he is able to lack extortion that is rife back;1
